ACCOUNT_NUM,OWNERSHIP_GROUP
0067870O000010000,CITY OF DALLAS
006794000A0010000,CITY OF DALLAS
0067950A000750000,CITY OF DALLAS
0067960A000740000,CITY OF DALLAS
00679800010000000,CITY OF DALLAS
00686700000000000,CITY OF DALLAS
006896000C0010000,CITY OF DALLAS
00689800000000A00,CITY OF DALLAS
00689800000000B00,CITY OF DALLAS
006940000204A0000,CITY OF DALLAS
00696200000080000,CITY OF DALLAS
00696500000000000,CITY OF DALLAS
00698300000000000,CITY OF DALLAS
00698500000000000,CITY OF DALLAS
00698700000000200,CITY OF DALLAS
00702400000010000,CITY OF DALLAS
00702400000040000,CITY OF DALLAS
00703700000000000,CITY OF DALLAS
007078000A0010000,DALLAS HOUSING AUTHORITY
007078000B0010000,DALLAS HOUSING AUTHORITY
007078000C0010000,DALLAS HOUSING AUTHORITY
007078000G0010000,DALLAS HOUSING AUTHORITY
007078000G0020000,DALLAS HOUSING AUTHORITY
007078000H0010000,DALLAS HOUSING AUTHORITY
007078000J0010000,DALLAS HOUSING AUTHORITY
007078000K0010000,DALLAS HOUSING AUTHORITY
007097000A06A0000,CITY OF DALLAS
00713500DD0000B00,DALLAS HOUSING AUTHORITY
00713500DD0000C00,DALLAS HOUSING AUTHORITY
00713500EE0000D00,DALLAS HOUSING AUTHORITY
00713500EE0000E00,DALLAS HOUSING AUTHORITY
00713500EE0010000,DALLAS HOUSING AUTHORITY
007153000B0020000,DALLAS COUNTY
00716300020200000,CITY OF DALLAS
00716600000020000,CITY OF DALLAS
00716800000020000,MULTIPLE OWNERS
00716900000010000,MULTIPLE OWNERS
00717100000030000,MULTIPLE OWNERS
00717100000040000,MULTIPLE OWNERS
00717100000070000,MULTIPLE OWNERS
00717500000020000,MULTIPLE OWNERS
00717500000060000,MULTIPLE OWNERS
00717600000030000,MULTIPLE OWNERS
00721000000010100,CITY OF DALLAS
00721000000010200,CITY OF DALLAS
00721000000010300,CITY OF DALLAS
00721000000010700,CITY OF DALLAS
0072260B000010600,CITY OF DALLAS
00728000000000000,CITY OF DALLAS
00729000000000000,CITY OF DALLAS
00729000000000100,CITY OF DALLAS
00734700000000000,CITY OF DALLAS
007367000A0020000,DALLAS ISD
007371000A0020000,DART
00737200000020000,DART
007378000C0000100,CITY OF DALLAS
007399000D0000000,CITY OF DALLAS
00748200000010000,CITY OF DALLAS
00748700000000000,CITY OF DALLAS
007487000F0000A00,CITY OF DALLAS
007487000G0000A00,CITY OF DALLAS
00748700100000A00,CITY OF DALLAS
007604000A0020000,DART
007604000A0030000,DART
00761400300230000,CITY OF DALLAS
007641000412A0000,CITY OF DALLAS
00768600020000000,CITY OF DALLAS
007687000B0000A00,CITY OF DALLAS
00768800020000000,CITY OF DALLAS
007688000B0000A00,CITY OF DALLAS
00769200000000000,CITY OF DALLAS
00769500040250000,CITY OF DALLAS
00769500040250700,CITY OF DALLAS
00769500050250000,CITY OF DALLAS
00769600020250000,CITY OF DALLAS
00769600030250000,CITY OF DALLAS
00771900000000000,CITY OF DALLAS
007729000B0000000,CITY OF DALLAS
00773500000000000,CITY OF DALLAS
007736000A0000000,CITY OF DALLAS
00774100000000000,CITY OF DALLAS
00774100000000A00,CITY OF DALLAS
00774200000000000,CITY OF DALLAS
00777100000000100,CITY OF DALLAS
007790000G0000000,CITY OF DALLAS
00782400020000100,CITY OF DALLAS
00789100300070000,CITY OF DALLAS
00789200000000000,CITY OF DALLAS
007905005801A0300,CITY OF DALLAS
00791000000000000,CITY OF DALLAS
0079370D000040100,CITY OF DALLAS
00794300000000000,CITY OF DALLAS
0079460A000010100,CITY OF DALLAS
00795500000000000,CITY OF DALLAS
00798100030050000,CITY OF DALLAS
00798100030090000,CITY OF DALLAS
00801900000000A00,CITY OF DALLAS
008065000C01C0000,DART
008065000C01D0000,DART
008070000A03A0000,DART
008070000A04A0000,DART
008070000A05A0000,DART
008119000S0000A00,CITY OF DALLAS
008120000V0000A00,CITY OF DALLAS
0081230A000020000,CITY OF DALLAS
00812500000000100,CITY OF DALLAS
00813300000000000,CITY OF DALLAS
00813400000000000,CITY OF DALLAS
00815000030000A00,CITY OF DALLAS
00815000060000A00,CITY OF DALLAS
008159000D0000A00,CITY OF DALLAS
00817800000000000,CITY OF DALLAS
00819500080000A00,CITY OF DALLAS
00819800000000100,CITY OF DALLAS
00819800000000200,CITY OF DALLAS
00825600000010000,CITY OF DALLAS
008285000A0010100,CITY OF DALLAS
008292000S000000A,CITY OF DALLAS
008292000S000000B,CITY OF DALLAS
008307000A0010100,CITY OF DALLAS
00833400000120000,MULTIPLE OWNERS
008348000A0000A00,CITY OF DALLAS
00837300000060000,CITY OF DALLAS
00837400000010000,CITY OF DALLAS
00840000000000100,CITY OF DALLAS
008404000A01B0000,DART
008435000A0040000,CITY OF DALLAS
00844000000000100,CITY OF DALLAS
008462000A0010100,CITY OF DALLAS
0085070K000000000,CITY OF DALLAS
0085070K000430100,CITY OF DALLAS
008535000E0010000,CITY OF DALLAS
0085450A000010100,CITY OF DALLAS
0085790M000050000,CITY OF DALLAS
00859600010000000,CITY OF DALLAS
00859600010000100,CITY OF DALLAS
008605000000B0000,DALLAS COUNTY
00861100000000000,CITY OF DALLAS
008652000A0010000,CITY OF DALLAS
00865400000000100,CITY OF DALLAS
00865400000000200,CITY OF DALLAS
00865400000000400,CITY OF DALLAS
00865400000000500,CITY OF DALLAS
00865400000000600,CITY OF DALLAS
00867400000100000,CITY OF DALLAS
00868300000030600,CITY OF DALLAS
00868300000031000,CITY OF DALLAS
00868400000000000,CITY OF DALLAS
00871200000020000,CITY OF DALLAS
008712000A0540000,CITY OF DALLAS
00876500000000100,CITY OF DALLAS
00878600000000100,CITY OF DALLAS
00878700000020000,DALLAS COUNTY
00878800000000100,CITY OF DALLAS
00878900000000100,CITY OF DALLAS
00879400000100100,CITY OF DALLAS
00879500000410100,CITY OF DALLAS
008800000F0000000,CITY OF DALLAS
008800000H0000000,CITY OF DALLAS
008800000J0000000,CITY OF DALLAS
008800000L0000000,CITY OF DALLAS
00880300000000100,CITY OF DALLAS
00881000000000100,CITY OF DALLAS
008830000D0030000,CITY OF DALLAS
008830000D0040100,CITY OF DALLAS
008830000D01B0000,CITY OF DALLAS
00883300000160000,CITY OF DALLAS
00883300000290000,CITY OF DALLAS
00883300000290200,CITY OF DALLAS
00883300000370000,CITY OF DALLAS
00883300000370100,CITY OF DALLAS
00883700000210200,CITY OF DALLAS
00883700000210300,CITY OF DALLAS
00883700000490200,CITY OF DALLAS
00883700000680000,CITY OF DALLAS
00883700000720100,CITY OF DALLAS
00DALAREARAPTT261,DART
00DART00000000000,DART
00DART0000000T150,DART
00LOVEFLD00000600,CITY OF DALLAS
00LOVEFLD00000700,CITY OF DALLAS
00REDBIRD00000000,CITY OF DALLAS
00TIFBASEROW0T120,CITY OF DALLAS
00TIFBASEROW0T210,CITY OF DALLAS
00TIFBASEROW0T920,CITY OF DALLAS
00TIFBASEROW0T930,CITY OF DALLAS
00TIFBASEROW0T961,CITY OF DALLAS
00TIFBASEROW0T991,CITY OF DALLAS
16020800010020000,DALLAS COUNTY
16020800010030100,DALLAS COUNTY
26000500000140100,DART
26518500000200000,DART
360104800A0000000,DALLAS COUNTY
380644800A01R0100,DALLAS COLLEGE
60115500030056000,DALLAS COUNTY
60115500030140200,DALLAS COUNTY
60115500030141100,DALLAS COUNTY
60115500030141500,DALLAS COUNTY
60115500030340000,DALLAS COUNTY
65015819510010100,DALLAS COUNTY
65015819510050000,DALLAS COUNTY
65015819510130000,DALLAS COUNTY
65029431010030000,MULTIPLE OWNERS
65040617510060100,CITY OF DALLAS
65043032510080100,CITY OF DALLAS
65054152010330000,CITY OF DALLAS
65064941510010000,CITY OF DALLAS
65064941510020000,CITY OF DALLAS
65084501510020100,CITY OF DALLAS
65093481510150000,CITY OF DALLAS
65097823010200000,CITY OF DALLAS
65104161510050000,CITY OF DALLAS
65104161510060000,CITY OF DALLAS
65104161510070000,CITY OF DALLAS
65115256510090600,DALLAS COUNTY
65141375010010000,CITY OF DALLAS
65143609010010000,CITY OF DALLAS
65151803010010300,CITY OF DALLAS
